study_id,ref,BNF_or_Denit,data_type,number_sites,latitude_decimal,longitude_decimal,biome_manuscript,Biome_rough,Extracted_Terraclimate_ppt_2000_2020,Extracted_Terraclimate_mat_2000_2020,Extracted_Terraclimate_aet_2000_2020,Extracted_SoilGrids_pH,Extracted_SoilGrids_organiccarbon,Extracted_SoilGrids_nitrogen,Extracted_soil_total_phosphorus,Extracted_FluxCom_NEE_2001_2015,Extracted_FluxCom_GPP_2001_2015,Extracted_NPP_MODIS,Extracted_N_Dep,Extracted_DtB,Extracted_Elevation,Extracted_Roughness,Extracted_Slope,Extracted_Seasonality,Extracted_modelBNF,Extracted_modelNloss
R6734. 6,"Gei, Maria Gabriela. (2014). Biological nitrogen fixation in tropical dry forests of Costa Rica: patterns and controls.  Conservancy",BNF,Field observation,8,10.8373,-85.7068,Tropical dry forest,DBF,1620.517487,26.89985451,1164.954987,62.17142857,407.1,346.1,,-1.149874806,4.483596325,0.903500021,231.3200073,4387,283,68,4.747523308,94.26899719,2.971193075180054,4.546881198883058
R13920,"Voigtlaender M., C.B. Brandani, D.R.M. Caldeira, F. Tardy, J.-P. Bouillet, J.L.M. Gonçalves, M.Z. Moreira, F.P. Leite, D. Brunet, R.R. Paula, J.-P. Laclau (2019) Nitrogen cycling in monospecific and mixed-species plantations of Acacia mangium and Eucalyptus at 4 sites in Brazil, Forest Ecology and Management, 436:56-67.",BNF,Field observation,1,-23.1833,-48.4167,Acacia plantation ,EBF,1288.103787,20.12955754,901.7088771,52.5625,327.1,255.5875,505.3023987,-1.328045368,5.642633915,1.696799994,,1026,666,29,2.521169662,61.10029984,3.532481431961060,3.896461486816406
R13921,"Voigtlaender M., C.B. Brandani, D.R.M. Caldeira, F. Tardy, J.-P. Bouillet, J.L.M. Gonçalves, M.Z. Moreira, F.P. Leite, D. Brunet, R.R. Paula, J.-P. Laclau (2019) Nitrogen cycling in monospecific and mixed-species plantations of Acacia mangium and Eucalyptus at 4 sites in Brazil, Forest Ecology and Management, 436:56-67.",BNF,Field observation,1,-23.1833,-48.4167,Eucalyptus Acacia plantation,EBF,1288.103787,20.12955754,901.7088771,52.5625,327.1,255.5875,505.3023987,-1.328045368,5.642633915,1.696799994,,1026,666,29,2.521169662,61.10029984,3.532481431961060,3.896461486816406
R13922,"Voigtlaender M., C.B. Brandani, D.R.M. Caldeira, F. Tardy, J.-P. Bouillet, J.L.M. Gonçalves, M.Z. Moreira, F.P. Leite, D. Brunet, R.R. Paula, J.-P. Laclau (2019) Nitrogen cycling in monospecific and mixed-species plantations of Acacia mangium and Eucalyptus at 4 sites in Brazil, Forest Ecology and Management, 436:56-67.",BNF,Field observation,1,-21.5833,-47.5167,Eucalyptus Acacia plantation,EBF,1457.660197,21.68019343,927.1741451,53.52439024,293.2439024,254.402439,429.2452087,-1.360532165,5.589008808,1.349300027,1922.599976,1162,736.5,34,2.952661991,71.90992737,3.224707841873169,3.590507268905640
R3674,"Sylvester-Bradley, R., L.A. De Oliviera, J.A. De Podesta Filho, and T.V. St. John, Nodulation of legumes, nitrogenase activity of roots, and occurrence of nitrogen-fixing Azospirillum spp. in representative soils of Central Amazonia, Agro-Ecosystems, 6, 249-266, 1980.",BNF,Field observation,1,-2.8918,-59.9725,Amazon rainforest ,EBF,2316.34949,27.40315715,1050.358815,41.12820513,308.2948718,236.2179487,392.77771,-1.395746231,6.362985611,0.518299997,287.1000061,1493,98.5,16,1.05092895,46.35749817,2.217352628707886,1.839066624641418
R3675,"Sylvester-Bradley, R., L.A. De Oliviera, J.A. De Podesta Filho, and T.V. St. John, Nodulation of legumes, nitrogenase activity of roots, and occurrence of nitrogen-fixing Azospirillum spp. in representative soils of Central Amazonia, Agro-Ecosystems, 6, 249-266, 1980.",BNF,Field observation,1,-3.0952,-59.9896,Amazon rainforest,EBF,2258.141049,27.60862457,1043.920799,44.90909091,715.4545455,294.1818182,471.989502,-0.521923542,5.493358135,,287.1000061,2485,69,30.5,2.848744392,43.61788177,2.217352628707886,1.839066624641418
R2916,Walter et al 1989,BNF,Field observation,1,10.4311,-84.007,Lowland rainforest,EBF,3497.172589,25.70085818,1388.94225,51.25316456,472.8227848,597.9240506,878.6196899,-0.930319846,6.979044437,1.360800028,231.3200073,2893,59.5,22.5,1.851177692,38.5550766,2.309524774551392,2.829334735870361
R7471,"E Salas, P Nygren, AM Domenach, F Berninger, C Ramirez (2001) Estimating biological N-2 fixation by a tropical legume tree using the non-nodulating phenophase as the reference in the N-15 natural abundance method. Soil Biology & Biochemistry",BNF,Field experiment,1,9.433,-84.15,Vanilla agroforestry,EBF,2583.483698,24.88754919,1215.751172,55.53571429,461.9642857,609.8035714,,-1.384812236,7.268954754,0.613399982,231.3200073,3733,48,52.5,3.5774436,,2.864677667617798,2.752758741378784
R13928,"Parrotta, J.A., Baker, D.D., and Fried, M. 1994b. Estimation of nitrogen fixation in Leucaena leucocephala using 15N-enrichment methodologies. In: Sprent, J. and McKey, D. ed. Advances in Legume Systematics 5: The nitrogen factor. Royal Botanic Gardens, Kew, UK. 75-82.",BNF,Field observation,1,18.45,-66.1667,Leucaena plantation,EBF,2064.595143,25.66866112,1394.709603,54.82352941,854.1176471,752,520.5009766,,,,348,2024,4,2.5,0.183007911,,0.651479304,0.33100304
R13929,"Parrotta, J.A., Baker, D.D., and Fried, M. 1994b. Estimation of nitrogen fixation in Leucaena leucocephala using 15N-enrichment methodologies. In: Sprent, J. and McKey, D. ed. Advances in Legume Systematics 5: The nitrogen factor. Royal Botanic Gardens, Kew, UK. 75-82.",BNF,Field observation,1,18.45,-66.1667,Leucaena Casuarina plantation,EBF,2064.595143,25.66866112,1394.709603,54.82352941,854.1176471,752,520.5009766,,,,348,2024,4,2.5,0.183007911,,0.651479304,0.33100304
R7463,"Parrotta, J.A., D.D. Baker, and M. Fried. 1994. Application of 15N-enrichment methodologies to estimate nitrogen fixation in Casuarina equisetifolia. Canadian Journal of Forest Research. 24(2): 201-207.",BNF,Field experiment,1,18.45,-66.167,Casuarina plantation,EBF,2064.595143,25.66866112,1394.709603,54.82352941,854.1176471,752,520.5009766,,,,348,2024,4,2.5,0.183007911,,0.651479304,0.33100304
R13925,"Baker, D., Wheeler, R.A., and Fried, M.1992. Estimation of biological nitrogen fixation by three legume tree species using the 15N dilution method. In: Mulongoy, K., Gueye, M., and Spencer, D.S.C. ed. Biological Nitrogen Fixation and Sustainability of Tropical Agriculture. Wiley, New York. 259-264.",BNF,Field observation,1,21.3354,-157.7147,Eucalyptus and Enterolobium plantation,EBF,1632.83919,23.96931757,940.2074812,55.88461538,896.2307692,549.6538462,,,,1.293400049,57.52999878,2701,18,14.5,1.383402109,,0.258804142,0.417287976
R13926,"Baker, D., Wheeler, R.A., and Fried, M.1992. Estimation of biological nitrogen fixation by three legume tree species using the 15N dilution method. In: Mulongoy, K., Gueye, M., and Spencer, D.S.C. ed. Biological Nitrogen Fixation and Sustainability of Tropical Agriculture. Wiley, New York. 259-264.",BNF,Field observation,1,21.3354,-157.7147,Eucalyptus and Leucaena plantation,EBF,1632.83919,23.96931757,940.2074812,55.88461538,896.2307692,549.6538462,,,,1.293400049,57.52999878,2701,18,14.5,1.383402109,,0.258804142,0.417287976
R13927,"Baker, D., Wheeler, R.A., and Fried, M.1992. Estimation of biological nitrogen fixation by three legume tree species using the 15N dilution method. In: Mulongoy, K., Gueye, M., and Spencer, D.S.C. ed. Biological Nitrogen Fixation and Sustainability of Tropical Agriculture. Wiley, New York. 259-264.",BNF,Field observation,1,21.3354,-157.7147,Eucalyptus and Paraserianthes plantation,EBF,1632.83919,23.96931757,940.2074812,55.88461538,896.2307692,549.6538462,,,,1.293400049,57.52999878,2701,18,14.5,1.383402109,,0.258804142,0.417287976
R13923,"Voigtlaender M., C.B. Brandani, D.R.M. Caldeira, F. Tardy, J.-P. Bouillet, J.L.M. Gonçalves, M.Z. Moreira, F.P. Leite, D. Brunet, R.R. Paula, J.-P. Laclau (2019) Nitrogen cycling in monospecific and mixed-species plantations of Acacia mangium and Eucalyptus at 4 sites in Brazil, Forest Ecology and Management, 436:56-67.",BNF,Field observation,2,-19.3661,-42.5517,Acacia plantation ,EBF,1241.738001,22.56321114,915.4683722,52.07142857,354.297619,238.0357143,402.4994507,-0.810936868,4.498162746,,2263.199951,3381,311.5,103,7.899044037,80.55452728,3.082838058471680,3.026901483535767
R14842,"Bomfim, B; Silva, LCR; Marimon, BH; Marimon, BS; Doane, TA; Horwath, WR 2020. Fire Affects Asymbiotic Nitrogen Fixation in Southern Amazon Forests.",BNF,Field observation,2,-12.3493,-50.8105,forest surrounded by grasslands/herbaceous fields,EBF,1517.388678,27.15417936,922.0922312,52.11538462,319.7820513,220.525641,389.2523499,-0.296908438,1.786089778,0.250800014,392.4299927,5719,205,2,0.087503679,85.16805267,2.410989761352539,2.264851808547974
R14843,"Bomfim, B; Silva, LCR; Marimon, BH; Marimon, BS; Doane, TA; Horwath, WR 2020. Fire Affects Asymbiotic Nitrogen Fixation in Southern Amazon Forests.",BNF,Field observation,2,-12.3493,-50.8105,forest surrounded by grasslands/herbaceous fields,EBF,1517.388678,27.15417936,922.0922312,52.11538462,319.7820513,220.525641,389.2523499,-0.296908438,1.786089778,0.250800014,392.4299927,5719,205,2,0.087503679,85.16805267,2.410989761352539,2.264851808547974
R13818,"Sogni Viviane Tchichelle, Louis Mareschal, Lydie-Stella Koutika, Daniel Epron (2017) Biomass production, nitrogen accumulation and symbiotic nitrogen fixation in a mixed-species plantation of eucalypt and acacia on a nutrient-poor tropical soil. Forest Ecology And Management.",BNF,Field observation,2,-4.7447,12.0308,Eucalyptus Acacia plantation,EBF,1392.567023,25.81442713,880.8456908,55.20253165,282.3164557,171.3417722,377.9432373,-0.590696812,4.733861446,0.622900009,294.6199951,19410,103.5,51.5,4.647595406,83.23235321,2.708708286285400,2.102281570434570
R15960,"Mbaya N, Mwange K, Luyindula N (1998) Nitrogen fixation in Acacia auriculiformis and Albizia lebbeck and their contributions to crop-productivity improvement. Int Atomic Energy Agency 29:79–96",BNF,Field experiment,2,-4.5,15.3,Acacia Albizia plantation,EBF,1490.467565,25.57592241,908.4160278,51.86111111,304.4722222,182.1527778,468.022522,-0.60504663,4.79113245,0.585699975,918.1699829,6150,391.5,99.5,8.486623764,72.64803314,2.931029319763184,2.793872833251953
R11449,"Langkamp PJ, Farnell GK and Dalling MJ. 1981. Acetylene reduction rates by selected leguminous and non-leguminous plants of Groote-Eyelandt, Northern Territory. Australian Journal of Botany 29, 1-9. ",BNF,Field observation,3,-13.965,136.436,Eucalyptus open forest,EBF,1071.101377,26.7192474,943.00129,60.57142857,225.122449,131.4285714,441.5653076,-0.347374767,2.654299498,0.881600022,109.3399963,4565,13,5,0.397344112,104.5628891,0.693463802,1.148572921752930
R6923,"Paula, R. R., Bouillet, J. P., Gonçalves, J. L. D. M., Trivelin, P. C., Balieiro, F. D. C., Nouvellon, Y., ... & Laclau, J. P. (2018). Nitrogen fixation rate of Acacia mangium Wild at mid rotation in Brazil is higher in mixed plantations with Eucalyptus grandis Hill ex Maiden than in monocultures. Annals of forest science, 75(1), 14.",BNF,Field experiment,3,-23.0333,-48.6333,Acacia plantation,EBF,1311.506764,19.93369235,921.3116258,53.48809524,410.8214286,296.702381,459.162384,-1.449193835,6.004517555,1.073199987,,1116,782.5,50,3.864287376,60.80864334,3.532481431961060,3.896461486816406
R3139,"Sheridan, R.P., Nitrogenase activity by Hapalosiphon flexuosus associated with Sphagnum erythrocalyx in cloud forest on the volcano La Soufriere, French West Indies, Biotropica, 23, 134-140, 1991.",BNF,Field observation,3,16.044,-61.6636,Lichen cover,EBF,1627.759408,25.68500228,1304.059307,54.78205128,798.1666667,672.7692308,888.5859375,-1.057649374,7.139867783,1.706799984,436.7200012,2287,1325,196.5,18.3039856,26.97617531,0.261654109,0.078580499
R8149,Fritz-Sheridan 1987a,BNF,Field observation,3,16.05,-61.67,Bare rock ,EBF,1625.471526,25.74216403,1304.288301,54.86842105,822.3026316,678.6973684,888.5859375,-1.398654103,7.663380146,1.72360003,436.7200012,914,1176,173.5,15.01539993,28.12287331,0.261654109,0.078580499
R7487,"Ndiaye, M., & Ganry, F. (1997). Variation in the biological N2 fixation by tree legumes in three ecological zones from the north to the south of Senegal. Arid Land Research and Management, 11(3), 245-254.",BNF,Field observation,3,17.833,-15.25,Neem agroforestry,EBF,131.9351449,27.80583149,125.3486545,77.37037037,40.82716049,40.18518519,370.9273376,,,,143.2100067,14200,46,19,1.362540483,,0.237660825,0.283474863
R3123,"Maheswaran J, Gunatilleke IAUN. 1990. Nitrogenase activity in soil and litter of a tropical lowland rain forests and an adjacent fernland in Sri Lanka. J. Trop. Ecol. 6:281–89",BNF,Field observation,3,6.3696,80.4933,Fern stand,EBF,3567.659893,25.32713509,1380.162645,51.46753247,783.3896104,449.4025974,424.2269897,-1.215882301,7.032257557,1.289299965,1329.469971,962,528.5,90.5,7.507931709,33.07997513,0.538876295,0.321010232
R16120,"Ley, R.E., and C.M. D' Antonio, Exotic grass invasion alters potential rates of N fixation in Hawaiian woodlands, Oecologia, 113, 179-187, 1997",BNF,Field observation,3,19.476,-155.4648,Grass stand,EBF,1304.576669,12.44253512,766.761236,63.25301205,563.1084337,427.9638554,,,,,57.52999878,6123,2652,64,5.520531654,,1.600707888603210,1.190407752990723
R247.2,"Bomfim, B., Silva, L.C.R., Doane, T.A. et al. Interactive effects of land-use change and topography on asymbiotic nitrogen fixation in the Brazilian Atlantic Forest. Biogeochemistry 142, 137–153 (2019).",BNF,Field observation,4,-21.978,-43.045,Atlantic forest,EBF,1483.103549,20.75494996,904.2950984,51.85,354.325,248.9875,470.6543579,-0.924161375,4.340716362,1.407999992,2263.199951,2293,337.5,97.5,7.340849876,74.64984131,2.557838439941406,2.908184051513672
R247.3,"Bomfim, B., Silva, L.C.R., Doane, T.A. et al. Interactive effects of land-use change and topography on asymbiotic nitrogen fixation in the Brazilian Atlantic Forest. Biogeochemistry 142, 137–153 (2019).",BNF,Field observation,4,-21.978,-43.045,Eucalyptus plantation,EBF,1483.103549,20.75494996,904.2950984,51.85,354.325,248.9875,470.6543579,-0.924161375,4.340716362,1.407999992,2263.199951,2293,337.5,97.5,7.340849876,74.64984131,2.557838439941406,2.908184051513672
R6845,"Galiana A, ANG Kanga, GM Gnahoua…(1996) Fixation de l'azote chez Acacia mangium en plantation",BNF,Field experiment,4,5.2788,-3.885,Eucalyptus Acacia plantation,EBF,1651.100715,26.89768335,1240.526626,54.62962963,439.3333333,235.5925926,358.0349731,-0.370609134,4.708144665,,1343.939941,13882,6.5,8,0.62256372,87.57201385,2.723393440246582,3.423307657241821
R2805,Batterman et al. 2013a,BNF,Field observation,4,9.2114,-79.7266,Lowland rainforest,EBF,2514.513422,26.63446873,1254.730933,52.37974684,424.9493671,465.278481,499.5263977,-0.998062253,6.757640362,0.407000005,1130.48999,4478,276.5,46,3.293894768,63.79895401,0.838628411,0.171502262
R94,Pearson 2001,BNF,Field observation,4,19.54,-155.3,Acacia stand,EBF,1735.940425,15.52863602,914.5203611,52.79268293,833.304878,644.2682927,645.1414185,-0.975502968,4.994072914,2.353699923,57.52999878,2491,1607.5,35.5,3.755460262,33.07966614,1.600707888603210,1.190407752990723
R6922,"Paula, R. R., Bouillet, J. P., Gonçalves, J. L. D. M., Trivelin, P. C., Balieiro, F. D. C., Nouvellon, Y., ... & Laclau, J. P. (2018). Nitrogen fixation rate of Acacia mangium Wild at mid rotation in Brazil is higher in mixed plantations with Eucalyptus grandis Hill ex Maiden than in monocultures. Annals of forest science, 75(1), 14.",BNF,Field experiment,2,-23.0333,-48.6333,Eucalyptus Acacia plantation,EBF,1311.506764,19.93369235,921.3116258,53.48809524,410.8214286,296.702381,459.162384,-1.449193835,6.004517555,1.073199987,,1116,782.5,50,3.864287376,60.80864334,3.532481431961060,3.896461486816406
R2910,Batterman 2018,BNF,Field observation,2,9.2334,-79.697,Lowland rainforest,EBF,2532.925745,26.48899904,1248.853196,53.37662338,408.3766234,442.1168831,499.5263977,-0.998062253,6.757640362,0.389499992,1130.48999,7397,135.5,31,2.461821556,65.31891632,0.838628411,0.171502262
R203,"Brookshire, E. N. J., N. Wurzburger, B. Currey, D. N. L. Menge, M. P. Oatham, and C. Roberts. 2019. Symbiotic N fixation is sufficient to support net aboveground biomass accumulation in a humid tropical forest. Scientific Reports 9:7571.",BNF,Field observation,2,10.18,-61.16,Lowland rainforest,EBF,1930.279159,26.71872299,1376.104621,51.91025641,623.7051282,472.7307692,448.0222473,-1.16511178,7.832945824,1.402999997,270.8099976,2152,62.5,12,0.918539762,47.68562317,0.443369299,0.132158995
R12,Zheng 2016 Effects of phosphorus addition with and without nitrogenaddition on biological nitrogen fixation in tropical legumeand non-legume tree plantations. Biogeochemistry,BNF,Field experiment,7,22.5,112.5,Eucalyptus plantation,EBF,1935.285469,22.67564845,1072.508488,56.61728395,310.6049383,315.5925926,411.2766113,-1.070837736,5.45203495,0.582499981,3984.610107,3259,10,3,0.2187583,71.09747314,2.598153829574585,4.452566146850586
R7216,"Mianhai Zheng, Hao Chen, Dejun Li, Yiqi Luo, Jiangming Mo (2020) Substrate stoichiometry determines nitrogen fixation throughout succession in southern Chinese forests",BNF,Field experiment,6,22.5167,113.0833,Evergreen broadleaf forest,EBF,1867.661527,22.91512246,1040.980619,58.04761905,318.6428571,410.8095238,685.6836548,-0.216593593,4.005045414,0.487199992,,2844,0,1,0.074689075,70.56149292,2.553873538970947,5.967098236083984
R8150,Fritz-Sheridan 1987a,BNF,Field observation,6,16.05,-61.67,Algal mat cover,EBF,1625.471526,25.74216403,1304.288301,54.86842105,822.3026316,678.6973684,888.5859375,-1.398654103,7.663380146,1.72360003,436.7200012,914,1176,173.5,15.01539993,28.12287331,0.261654109,0.078580499
R7490,"Ndiaye, M., & Ganry, F. (1997). Variation in the biological N2 fixation by tree legumes in three ecological zones from the north to the south of Senegal. Arid Land Research and Management, 11(3), 245-254.",BNF,Field observation,1,16.583,-14.25,Neem agroforestry,EBF,263.0859214,29.99708522,249.935973,68.9125,100.275,46.85,333.6760254,-0.138510242,1.066230297,,143.2100067,14773,10,3.5,0.202622831,148.6728516,0.429295093,0.455947697
R231,"Wong, M.Y., C. Neill, R. Marino, D.V. Silverio, P.M. Brando, and R.W. Howarth. 2019. Biological Nitrogen Fixation Does Not Replace Nitrogen Losses After Forest Fires in the Southeastern Amazon. Ecosystems doi:10.1007/s10021-019-00453-y",BNF,Field experiment,3,-13.067,-52.383,Lowland rainforest,EBF,1569.207883,25.29390715,935.3044624,50.64102564,260.1923077,170.525641,247.0037231,-0.968932092,4.538079739,0.552999973,392.4299927,5404,373,11,1.087500811,83.43318939,3.290982007980347,2.882512092590332
R208,"Taylor, B. N., R. L. Chazdon, and D. N. L. Menge. 2019. Successional dynamics of nitrogen fixation and forest growth in regenerating Costa Rican rainforests. Ecology 100:e02637.",BNF,Field observation,8,10.4233,-84.022,Lowland rainforest,EBF,3492.328566,25.6294723,1386.500256,51.2375,472.9375,599.1875,878.6196899,-0.930319846,6.979044437,1.367799997,231.3200073,2777,99.5,36,2.522931576,38.75938416,2.309524774551392,2.829334735870361
