Lat,Long,PresAbs,Type
12.617145,77.74074,0,Global
17.378541,76.366855,0,Global
16.301644,77.201767,0,Global
14.67445,79.378534,0,Global
15.713534,77.274305,0,Global
13.712334,77.746462,0,Global
16.472541,76.844293,0,Global
19.124886,75.765234,0,Global
13.723808,75.373958,0,Global
13.589062,75.822103,0,Global
11.624396,77.893203,0,Global
18.919957,75.700634,0,Global
14.828246,76.746025,0,Global
17.132583,76.007828,0,Global
17.110252,80.019286,0,Global
16.482428,76.277192,0,Global
18.488854,80.967065,0,Global
18.511436,79.146101,0,Global
15.55977,76.486044,0,Global
16.798396,76.091187,0,Global
16.720033,78.163206,0,Global
16.922777,75.582253,0,Global
10.952836,78.410078,0,Global
11.056734,78.131748,0,Global
18.933025,76.991705,0,Global
17.06554,79.782274,0,Global
17.822166,83.00903,0,Global
19.104479,81.103712,0,Global
18.767278,77.247276,0,Global
13.685466,76.616759,0,Global
15.356126,79.485302,0,Global
18.836546,78.589332,0,Global
17.351456,77.297539,0,Global
18.062359,77.512492,0,Global
13.037185,75.896779,0,Global
11.304416,78.067954,0,Global
11.453893,76.552758,0,Global
17.62274,77.366531,0,Global
18.440649,76.369783,0,Global
16.219952,77.161754,0,Global
16.588512,80.940348,0,Global
19.199949,77.912491,0,Global
13.954733,79.012512,0,Global
15.898921,78.083629,0,Global
13.6815,78.471972,0,Global
18.896266,78.097984,0,Global
17.794118,82.709548,0,Global
16.453351,79.110847,0,Global
12.428043,78.903235,0,Global
16.573043,79.461647,0,Global
16.042437,77.380924,0,Global
15.078123,75.373032,0,Global
16.936559,75.981737,0,Global
13.390575,79.527269,0,Global
14.035804,79.560769,0,Global
15.785959,75.894858,0,Global
12.566728,75.649855,0,Global
13.375452,79.405531,0,Global
19.053441,77.878537,0,Global
15.333491,79.808864,0,Global
12.095816,76.548688,0,Global
15.692333,75.473976,0,Global
13.566491,78.75126,0,Global
17.321901,80.412929,0,Global
18.337672,81.616078,0,Global
18.221815,77.578782,0,Global
16.267021,77.081024,0,Global
19.016598,82.992964,0,Global
17.988679,80.503775,0,Global
17.61626,79.633501,0,Global
11.423612,78.058366,0,Global
16.385137,77.965753,0,Global
16.381064,76.001181,0,Global
13.118844,75.661111,0,Global
10.807939,77.622338,0,Global
16.476802,80.789269,0,Global
19.062072,77.153558,0,Global
18.614722,78.202121,0,Global
17.407976,80.55925,0,Global
18.737582,75.022824,0,Global
18.058679,75.930592,0,Global
17.840531,75.768255,0,Global
14.22538,77.292353,0,Global
18.251016,83.476527,0,Global
11.713863,77.169422,0,Global
14.286799,78.478111,0,Global
18.226703,80.914229,0,Global
17.6026,75.932506,0,Global
10.7261,78.956931,0,Global
17.788787,81.574104,0,Global
19.162123,78.045113,0,Global
15.043316,77.157047,0,Global
18.792064,82.401591,0,Global
18.006325,77.323153,0,Global
13.783416,76.468292,0,Global
19.031441,76.609642,0,Global
18.75935,76.116331,0,Global
16.490191,75.729941,0,Global
15.95371,79.451911,0,Global
16.206391,76.202909,0,Global
12.49555,75.133749,0,Global
18.240966,81.640611,0,Global
19.008907,81.051547,0,Global
13.519248,76.374072,0,Global
12.005218,77.387918,0,Global
18.890938,75.921376,0,Global
14.389131,76.895078,0,Global
12.726036,78.450703,0,Global
19.001374,76.447721,0,Global
14.725661,76.194443,0,Global
15.526063,78.453894,0,Global
16.583132,77.04289,0,Global
15.766718,79.073575,0,Global
15.36185,78.119885,0,Global
17.375743,77.767227,0,Global
12.06395,79.748234,0,Global
12.460823,76.552225,0,Global
15.98891,79.629005,0,Global
16.568773,80.287809,0,Global
17.686206,78.670652,0,Global
13.270256,76.883264,0,Global
18.880109,75.075148,0,Global
13.963179,78.697366,0,Global
11.323355,76.35215,0,Global
17.983666,81.172681,0,Global
17.070597,78.284545,0,Global
17.630522,78.864941,0,Global
17.202632,81.187054,0,Global
13.43299,75.809163,0,Global
11.124838,77.423348,0,Global
11.587888,77.997622,0,Global
17.904599,76.407909,0,Global
15.181819,78.922702,0,Global
17.456247,76.245294,0,Global
16.393047,78.970294,0,Global
14.820142,78.790206,0,Global
14.44405,75.493198,0,Global
19.127844,76.210895,0,Global
17.608035,80.761272,0,Global
15.426351,75.333217,0,Global
11.083606,79.085656,0,Global
19.180615,79.07941,0,Global
12.810237,76.598942,0,Global
18.655065,80.166876,0,Global
12.215718,78.444273,0,Global
17.437808,80.164149,0,Global
17.809847,81.727326,0,Global
11.109497,77.232513,0,Global
18.313554,81.318868,0,Global
18.075363,79.971867,0,Global
12.780066,77.668255,0,Global
17.37873,82.198769,0,Global
18.852257,80.230015,0,Global
17.146427,81.514954,0,Global
15.733934,77.586726,0,Global
16.096991,80.540121,0,Global
17.053719,75.876354,0,Global
17.898644,82.897793,0,Global
18.849696,79.620542,0,Global
18.542533,76.878892,0,Global
18.803208,78.164651,0,Global
12.732989,76.894762,0,Global
19.078376,82.418685,0,Global
17.509458,75.051519,0,Global
16.927014,80.90145,0,Global
11.566134,78.13362,0,Global
18.628505,75.311861,0,Global
18.959987,78.210897,0,Global
14.284601,77.53166,0,Global
15.090933,78.163168,0,Global
13.120769,76.849452,0,Global
18.181771,79.900297,0,Global
18.34095,78.058402,0,Global
18.725449,80.489269,0,Global
15.793245,77.190086,0,Global
12.068736,75.981364,0,Global
18.145833,77.210433,0,Global
11.384201,78.735011,0,Global
18.37989,76.776856,0,Global
17.591862,82.171202,0,Global
16.005048,79.972884,0,Global
14.863306,75.163056,0,Global
13.847727,75.187464,0,Global
11.790096,77.275534,0,Global
17.381442,75.789971,0,Global
18.961783,83.121752,0,Global
17.032089,76.129519,0,Global
18.053018,80.801792,0,Global
18.267979,76.083039,0,Global
13.313257,79.721775,0,Global
18.157131,76.85307,0,Global
15.989747,75.128298,0,Global
15.863896,76.085527,0,Global
16.197093,75.837712,0,Global
18.257791,78.665291,0,Global
16.610212,82.045125,0,Global
12.445685,75.998204,0,Global
16.405241,79.88496,0,Global
12.954975,75.161479,0,Global
13.148143,76.575839,0,Global
18.580498,77.929199,0,Global
19.020964,79.936597,0,Global
14.075842,78.596713,0,Global
15.995128,79.730818,0,Global
17.849387,80.457327,0,Global
18.099218,81.17056,0,Global
17.201501,76.677024,0,Global
17.849416,79.542634,0,Global
16.773601,80.460619,0,Global
11.508514,76.341313,0,Global
18.644389,79.560037,0,Global
13.549867,76.868244,0,Global
12.483524,75.433739,0,Global
13.873195,76.89623,0,Global
15.3297,78.931521,0,Global
15.630482,76.24116,0,Global
14.941493,75.449624,0,Global
18.422082,81.25616,0,Global
17.671478,81.19189,0,Global
14.949384,78.516288,0,Global
11.684138,77.771121,0,Global
12.458436,76.343382,0,Global
12.653893,79.957037,0,Global
12.147044,75.757019,0,Global
13.581616,76.627172,0,Global
11.004423,78.273989,0,Global
14.184379,79.013478,0,Global
16.562705,76.810328,0,Global
11.417771,76.431363,0,Global
15.007932,75.722437,0,Global
11.976371,76.496388,0,Global
16.815642,75.877265,0,Global
11.579662,79.567309,0,Global
18.069974,79.520265,0,Global
10.84335,76.806604,0,Global
16.586824,77.6662,0,Global
13.608273,78.915101,0,Global
12.456171,79.65883,0,Global
15.105912,78.053071,0,Global
11.028833,76.720009,0,Global
17.715792,80.499952,0,Global
16.978241,78.522356,0,Global
16.209278,79.139837,0,Global
19.118577,81.984199,0,Global
19.232829,77.455804,0,Global
14.13356,75.882974,0,Global
13.577866,75.710962,0,Global
18.335193,75.514293,0,Global
11.07253,78.528839,0,Global
14.912712,78.423262,0,Global
18.359098,81.010085,0,Global
15.582417,79.219523,0,Global
18.085595,80.347793,0,Global
13.358856,78.628538,0,Global
17.676921,76.258322,0,Global
16.227397,81.085702,0,Global
16.893687,80.181835,0,Global
11.186762,77.13987,0,Global
18.964168,82.022876,0,Global
11.843633,76.494677,0,Global
17.638401,81.629821,0,Global
17.919358,79.622687,0,Global
16.32332,79.118912,0,Global
16.762434,78.858885,0,Global
12.630703,75.047421,0,Global
13.115131,77.399393,0,Global
15.623829,75.711712,0,Global
14.188879,78.167553,0,Global
16.78492,80.987836,0,Global
13.755443,79.63473,0,Global
14.807948,77.942645,0,Global
17.97461,77.968372,0,Global
18.825399,79.221161,0,Global
12.981241,79.931938,0,Global
13.868556,79.271777,0,Global
12.677273,75.804913,0,Global
16.396388,81.243381,0,Global
17.836269,78.447529,0,Global
17.959619,75.748958,0,Global
18.19538,75.382729,0,Global
13.540479,77.283772,0,Global
15.645287,79.782401,0,Global
18.338784,77.792645,0,Global
14.152233,79.784849,0,Global
16.654459,80.417919,0,Global
16.602785,80.728741,0,Global
14.8053,76.366174,0,Global
15.464039,75.605127,0,Global
13.095865,75.216748,0,Global
13.058138,77.545269,0,Global
14.006885,79.249409,0,Global
11.635538,79.255867,0,Global
18.314825,77.071357,0,Global
14.393173,75.083592,0,Global
17.568223,82.92054,0,Global
18.568316,78.63645,0,Global
17.897199,78.690062,0,Global
19.211129,79.866607,0,Global
11.995375,77.03291,0,Global
17.537392,77.216892,0,Global
14.77557,77.299863,0,Global
18.879093,75.252374,0,Global
11.531014,76.86712,0,Global
15.849296,77.552574,0,Global
12.374502,77.09608,0,Global
15.603286,75.56253,0,Global
15.474502,78.71918,0,Global
17.290571,81.607624,0,Global
11.551221,78.688509,0,Global
16.894555,79.875208,0,Global
12.478791,79.778712,0,Global
13.398543,75.430596,0,Global
14.43468,77.315465,0,Global
16.521735,78.30801,0,Global
14.015837,79.880269,0,Global
15.743458,76.56738,0,Global
19.225278,77.144269,0,Global
13.677656,75.784888,0,Global
12.572954,79.788203,0,Global
13.031345,78.020726,0,Global
14.195438,77.440072,0,Global
13.171227,77.325083,0,Global
13.25731,75.448558,0,Global
18.731463,82.051107,0,Global
18.793991,80.631894,0,Global
17.802272,77.61737,0,Global
15.240343,75.040977,0,Global
12.215047,78.66875,0,Global
12.076966,76.30408,0,Global
17.991221,81.275244,0,Global
12.527444,79.210936,0,Global
16.322309,81.133014,0,Global
16.249688,80.763982,0,Global
13.682814,79.690226,0,Global
16.807355,76.295476,0,Global
16.372033,77.663677,0,Global
13.596499,79.932216,0,Global
18.372828,82.410078,0,Global
11.962283,78.803812,0,Global
15.857504,80.12602,0,Global
13.572527,76.247046,0,Global
10.886616,79.242443,0,Global
13.149403,79.119498,0,Global
19.070998,80.121502,0,Global
17.450917,75.85651,0,Global
15.316234,76.279065,0,Global
15.133579,79.434978,0,Global
16.803492,76.182384,0,Global
13.384663,78.204726,0,Global
11.285105,77.303552,0,Global
17.010348,76.307463,0,Global
13.644791,76.83448,0,Global
12.106332,79.383825,0,Global
14.712751,77.806008,0,Global
15.199364,76.615719,0,Global
17.207232,75.673161,0,Global
17.411964,75.327213,0,Global
16.210429,77.640409,0,Global
16.651637,79.64305,0,Global
18.197359,82.971869,0,Global
18.694519,81.599081,0,Global
14.694212,77.713912,0,Global
12.531039,75.966009,0,Global
15.166844,75.263945,0,Global
12.550896,77.365899,0,Global
16.123531,79.433244,0,Global
13.728829,77.858729,0,Global
18.383474,79.10273,0,Global
11.443945,78.826131,0,Global
14.329125,77.718372,0,Global
19.029755,77.304397,0,Global
11.227619,77.49676,0,Global
10.821242,76.112327,0,Global
18.068379,76.912585,0,Global
14.950754,78.995913,0,Global
19.068693,75.855467,0,Global
13.458251,79.195107,0,Global
19.227218,83.130746,0,Global
11.086739,79.783025,0,Global
16.903798,77.548123,0,Global
14.477349,77.628392,0,Global
14.876219,77.831095,0,Global
14.763629,75.408076,0,Global
16.404743,80.683467,0,Global
16.084621,78.72507,0,Global
12.110101,79.524885,0,Global
11.057271,79.535323,0,Global
19.022161,82.306379,0,Global
16.298477,76.763018,0,Global
11.727364,76.389619,0,Global
18.4978,81.827222,0,Global
16.344075,80.76482,0,Global
15.88775,78.850054,0,Global
12.440676,77.437573,0,Global
17.202528,79.323788,0,Global
14.299486,78.800016,0,Global
12.682067,79.094971,0,Global
18.511675,82.413466,0,Global
17.99403,82.8181,0,Global
17.176205,80.946508,0,Global
18.280022,81.11891,0,Global
14.600912,78.580397,0,Global
13.372913,77.176593,0,Global
15.831359,80.905575,0,Global
10.943116,76.655351,0,Global
18.576283,82.486694,0,Global
18.439534,77.925088,0,Global
13.922165,78.880935,0,Global
18.311832,81.451045,0,Global
15.275374,77.727762,0,Global
12.777909,79.645408,0,Global
12.61142,77.457708,0,Global
14.767625,76.863299,0,Global
14.371251,78.582845,0,Global
17.540187,76.159166,0,Global
13.21404,77.961337,0,Global
11.996609,76.763496,0,Global
11.859574,77.650661,0,Global
13.945592,77.982435,0,Global
15.454822,80.072011,0,Global
15.519633,75.222575,0,Global
11.533992,75.887885,0,Global
17.421548,80.393095,0,Global
17.792814,79.962897,0,Global
14.991177,76.698423,0,Global
18.694751,80.397588,0,Global
17.885536,80.834138,0,Global
17.049647,81.466481,0,Global
17.894478,80.993914,0,Global
18.661596,76.13245,0,Global
17.158844,80.529441,0,Global
18.692003,81.943336,0,Global
17.863108,80.338035,0,Global
14.615332,77.141661,0,Global
17.452163,78.936802,0,Global
17.074179,79.09624,0,Global
13.914197,78.135063,0,Global
16.018177,77.753666,0,Global
17.508374,76.936439,0,Global
12.388379,76.255219,0,Global
17.794961,79.413716,0,Global
16.189373,79.542969,0,Global
11.970681,79.287105,0,Global
18.342476,78.980818,0,Global
18.46753,75.109073,0,Global
11.619395,75.994942,0,Global
16.685607,80.835566,0,Global
18.548076,79.960363,0,Global
12.102638,77.651158,0,Global
12.816482,76.313153,0,Global
16.928504,81.884288,0,Global
11.720069,78.838803,0,Global
18.024365,77.022115,0,Global
16.856622,78.188143,0,Global
14.048656,75.986437,0,Global
17.693658,77.235139,0,Global
18.60951,81.827767,0,Global
14.234658,76.944208,0,Global
11.134154,78.669917,0,Global
16.968125,82.056263,0,Global
16.127859,79.275536,0,Global
16.806915,77.239681,0,Global
15.505754,79.967828,0,Global
12.341692,77.543643,0,Global
12.894477,77.801476,0,Global
16.844883,79.424486,0,Global
15.143478,76.726936,0,Global
16.691309,81.550922,0,Global
16.913599,77.015593,0,Global
18.424028,80.135824,0,Global
18.966656,79.016433,0,Global
18.721153,82.776947,0,Global
13.664629,79.364353,0,Global
14.737031,79.476768,0,Global
13.672202,79.137558,0,Global
18.755296,77.880672,0,Global
11.499179,78.918762,0,Global
11.716305,78.5483,0,Global
10.727611,79.178451,0,Global
18.546594,81.677332,0,Global
18.690563,77.304996,0,Global
18.75246,81.294082,0,Global
12.981775,77.378055,0,Global
12.012075,75.636399,0,Global
13.735031,79.999863,0,Global
15.671855,76.128612,0,Global
16.286,76.588468,0,Global
11.687035,75.735068,0,Global
16.657199,75.142853,0,Global
18.151989,82.690439,0,Global
17.366901,81.207796,0,Global
17.668418,83.043876,0,Global
18.877054,80.024145,0,Global
16.674726,81.677308,0,Global
18.85339,81.855555,0,Global
16.79326,75.194978,0,Global
14.271514,78.968255,0,Global
17.943381,75.322138,0,Global
17.306133,75.87319,0,Global
13.000954,76.85575,0,Global
18.668499,80.8728,0,Global
17.644976,81.076312,0,Global
17.471601,80.790004,0,Global
14.803341,75.6575,0,Global
13.453429,78.366462,0,Global
18.681814,82.869723,0,Global
15.64581,78.83331,0,Global
16.920889,76.261571,0,Global
15.782038,80.054218,0,Global
17.146379,79.896071,0,Global
18.113671,76.31518,0,Global
16.461576,78.842073,0,Global
13.148773,78.602585,0,Global
19.141448,75.330551,0,Global
18.222874,77.088316,0,Global
18.058604,75.761042,0,Global
12.209855,79.156635,0,Global
14.883136,77.651162,0,Global
17.727931,82.233824,0,Global
15.329458,75.275912,0,Global
15.14517,77.012939,0,Global
16.601067,80.528342,0,Global
17.785951,82.807829,0,Global
18.297357,82.631553,0,Global
18.433405,80.849478,0,Global
17.619232,75.491681,0,Global
17.137799,80.32052,0,Global
17.798568,81.854268,0,Global
15.213921,79.098358,0,Global
19.222743,76.904286,0,Global
12.814205,76.998098,0,Global
17.636718,77.775121,0,Global
15.700849,79.612705,0,Global
14.778222,76.648137,0,Global
13.901692,77.363348,0,Global
16.272317,80.36424,0,Global
17.923545,81.849932,0,Global
18.576254,79.270285,0,Global
18.46917,76.254768,0,Global
12.588837,78.395506,0,Global
19.058051,79.401603,0,Global
17.328152,78.804895,0,Global
17.877278,83.311505,0,Global
10.810256,76.02104,0,Global
17.940116,82.34093,0,Global
12.691805,78.594811,0,Global
16.969061,80.988142,0,Global
18.298487,78.398934,0,Global
16.932156,76.167625,0,Global
15.118088,76.378098,0,Global
13.470622,75.06039,0,Global
14.314337,75.339388,0,Global
11.774583,76.302372,0,Global
14.057354,76.654317,0,Global
18.721073,78.633793,0,Global
16.58384,81.823608,0,Global
16.560076,81.576223,0,Global
19.089425,81.250806,0,Global
16.733571,82.193182,0,Global
14.215796,79.169096,0,Global
16.624158,75.766135,0,Global
19.076755,79.089512,0,Global
15.544186,77.44711,0,Global
16.955014,80.715536,0,Global
13.312784,79.897832,0,Global
16.270188,75.371981,0,Global
12.653882,77.154115,0,Global
17.721081,80.121292,0,Global
16.277558,78.231322,0,Global
18.212073,77.902462,0,Global
13.248621,77.774594,0,Global
17.008528,80.142405,0,Global
15.980267,79.093053,0,Global
16.727633,77.347207,0,Global
15.00508,77.285567,0,Global
19.05112,78.807129,0,Global
11.458057,78.610014,0,Global
11.798833,77.126562,0,Global
17.238862,77.00377,0,Global
18.904285,77.267103,0,Global
17.946996,76.241083,0,Global
15.922171,79.927242,0,Global
16.793948,80.605971,0,Global
12.432486,79.956662,0,Global
10.968396,79.290748,0,Global
18.262061,79.837413,0,Global
18.683557,78.969165,0,Global
11.633265,76.903429,0,Global
17.983892,78.500324,0,Global
15.375364,76.128752,0,Global
11.322615,76.125091,0,Global
18.063767,75.287255,0,Global
14.089964,80.032628,0,Global
16.532814,75.99325,0,Global
15.795099,79.949258,0,Global
16.428784,80.028415,0,Global
16.210961,76.108457,0,Global
16.349588,77.402147,0,Global
19.19359,77.28337,0,Global
18.255449,80.290468,0,Global
12.647655,75.605305,0,Global
17.581987,77.641738,0,Global
18.824219,76.285953,0,Global
11.138544,78.962847,0,Global
15.47407,77.96032,0,Global
11.309212,76.956009,0,Global
12.579005,77.270544,0,Global
13.053804,76.730711,0,Global
16.608608,75.914146,0,Global
16.999918,80.45165,0,Global
18.929884,78.578084,0,Global
18.097151,78.900943,0,Global
13.459137,78.270194,0,Global
16.138332,77.457903,0,Global
11.273918,77.66771,0,Global
11.078483,79.362913,0,Global
16.085829,77.645428,0,Global
13.806822,77.336394,0,Global
17.09968,79.575679,0,Global
12.176501,78.020062,0,Global
17.252517,76.182049,0,Global
17.749357,75.731835,0,Global
17.629235,79.997569,0,Global
18.606696,82.724958,0,Global
13.844748,75.307729,0,Global
18.199786,78.112277,0,Global
17.070573,79.41086,0,Global
18.584588,82.122855,0,Global
15.721434,77.679277,0,Global
14.809953,77.181,0,Global
18.62944,75.812961,0,Global
11.315107,79.005043,0,Global
13.187838,76.672653,0,Global
14.386967,76.392968,0,Global
18.495047,79.869906,0,Global
18.909653,81.784606,0,Global
18.598222,81.125326,0,Global
12.798967,75.531764,0,Global
10.85678,78.864523,0,Global
17.824062,82.317562,0,Global
14.581435,79.671109,0,Global
14.690628,77.424456,0,Global
13.07958,77.885404,0,Global
15.940037,78.608962,0,Global
10.998088,76.805744,0,Global
18.398475,78.259531,0,Global
18.960387,79.763163,0,Global
16.669567,77.423644,0,Global
17.06672,76.764607,0,Global
18.456563,76.642186,0,Global
15.420032,75.472355,0,Global
11.611063,77.711675,0,Global
14.364762,77.613191,0,Global
16.737407,80.024109,0,Global
16.981721,77.692395,0,Global
18.631935,79.849197,0,Global
15.312115,79.920446,0,Global
13.608267,75.299239,0,Global
16.935955,79.406656,0,Global
18.371549,75.60699,0,Global
17.150078,78.434879,0,Global
12.565749,77.18059,0,Global
13.562426,77.914039,0,Global
13.732347,79.292062,0,Global
17.92411,79.828928,0,Global
15.405702,77.181466,0,Global
13.25314,78.108072,0,Global
12.163467,78.212517,0,Global
16.795808,75.087361,0,Global
17.268126,77.838418,0,Global
17.496656,79.669758,0,Global
18.72695,83.755263,0,Global
18.4666,83.632363,0,Global
18.982702,84.149561,0,Global
18.403487,84.079683,0,Global
19.193855,83.964849,0,Global
18.8821,84.11659,0,Global
19.156787,84.237935,0,Global
19.140405,83.891118,0,Global
18.270226,83.663331,0,Global
19.06331,84.019802,0,Global
18.364698,83.916566,0,Global
18.950226,83.61257,0,Global
19.18567,83.635247,0,Global
18.461768,83.744062,0,Global
18.737273,83.663877,0,Global
18.787861,84.372552,0,Global
18.380006,83.595416,0,Global
18.739324,84.028924,0,Global
19.247787,84.636288,0,Global
19.248471,83.783655,0,Global
18.852658,83.54788,0,Global
18.267958,83.779782,0,Global
19.118883,84.527882,0,Global
18.639235,84.176704,0,Global
18.957045,96.013883,0,Global
16.707632,100.599274,0,Global
14.206023,99.619438,0,Global
15.830085,100.581469,0,Global
17.986438,95.076284,0,Global
15.623322,98.854233,0,Global
17.513856,97.82119,0,Global
16.857925,96.185313,0,Global
16.656587,99.213512,0,Global
18.841427,95.927593,0,Global
14.547233,99.657533,0,Global
16.410411,98.679182,0,Global
14.272209,100.538118,0,Global
13.588726,99.615679,0,Global
17.07586,97.878086,0,Global
17.440554,96.669291,0,Global
18.33471,95.726289,0,Global
14.748701,100.141061,0,Global
14.988961,99.407534,0,Global
15.697124,98.382802,0,Global
17.334625,97.265383,0,Global
16.247207,100.489621,0,Global
16.845583,100.550591,0,Global
16.556645,100.344983,0,Global
11.724504,99.436626,0,Global
14.146366,99.018495,0,Global
15.868165,100.287554,0,Global
15.585552,97.900782,0,Global
12.365534,99.043978,0,Global
17.396096,98.362123,0,Global
17.407553,98.535978,0,Global
14.907077,100.286882,0,Global
16.803216,95.13405,0,Global
12.466049,99.538215,0,Global
18.344787,94.941081,0,Global
15.87932,98.994609,0,Global
18.312708,98.280116,0,Global
13.544864,98.726166,0,Global
16.037378,99.683136,0,Global
16.868628,98.723683,0,Global
12.323598,98.685981,0,Global
18.654783,99.649719,0,Global
16.973851,94.889668,0,Global
18.071413,95.921272,0,Global
18.454854,96.416338,0,Global
15.370656,98.992317,0,Global
17.184807,96.442158,0,Global
15.67538,99.651252,0,Global
18.619484,98.751723,0,Global
18.989468,94.201542,0,Global
18.66525,94.638086,0,Global
16.916611,96.309738,0,Global
13.888846,98.375581,0,Global
16.40794,99.253728,0,Global
17.575642,99.518388,0,Global
17.952448,95.56169,0,Global
14.033476,98.88908,0,Global
18.067974,98.072289,0,Global
13.92071,99.639814,0,Global
11.240993,99.29886,0,Global
18.687702,98.006279,0,Global
11.580896,99.353584,0,Global
17.213261,96.14363,0,Global
17.637119,94.838094,0,Global
16.051316,98.635769,0,Global
18.081847,95.569613,0,Global
16.467101,94.882564,0,Global
14.576062,100.278466,0,Global
18.227496,98.998708,0,Global
18.561485,95.433729,0,Global
12.197186,98.96429,0,Global
18.846039,97.758941,0,Global
11.827611,98.93658,0,Global
17.053718,96.139951,0,Global
17.826809,99.603093,0,Global
18.99745,97.556473,0,Global
17.16511,98.192977,0,Global
17.780961,98.31162,0,Global
19.135096,97.77124,0,Global
18.729557,100.216949,0,Global
14.470839,99.905542,0,Global
18.849907,99.012664,0,Global
15.655564,99.176335,0,Global
18.839168,96.867395,0,Global
17.337329,94.622237,0,Global
18.108401,96.939986,0,Global
16.900966,95.281689,0,Global
18.645377,97.25776,0,Global
17.071581,95.119438,0,Global
16.675901,99.061991,0,Global
17.802545,99.957963,0,Global
15.222184,97.991356,0,Global
12.257573,99.938412,0,Global
17.101549,99.568755,0,Global
17.836727,100.342546,0,Global
18.913128,95.2006,0,Global
11.383779,99.137205,0,Global
16.447229,94.97264,0,Global
18.620486,95.671327,0,Global
14.416368,98.108715,0,Global
18.732177,99.299814,0,Global
17.273558,99.958785,0,Global
17.282371,97.504429,0,Global
17.094837,99.126768,0,Global
14.430477,99.613823,0,Global
16.14111,100.238988,0,Global
16.674908,100.076556,0,Global
16.886092,94.80827,0,Global
10.843732,98.66433,0,Global
15.41657,98.469402,0,Global
19.062653,96.879355,0,Global
14.458994,98.85641,0,Global
17.916871,99.344767,0,Global
15.440514,99.767209,0,Global
17.016354,99.274877,0,Global
18.85426,96.740185,0,Global
16.586433,97.38434,0,Global
18.303014,98.484875,0,Global
17.034811,95.806027,0,Global
11.879328,98.67708,0,Global
12.206293,99.367407,0,Global
14.748075,99.688765,0,Global
15.99641,95.475285,0,Global
16.249307,99.634168,0,Global
17.565063,97.466151,0,Global
13.604927,99.316576,0,Global
16.901128,99.237752,0,Global
17.302156,97.713761,0,Global
16.692981,98.695417,0,Global
16.811078,94.630133,0,Global
14.960112,99.027021,0,Global
17.31734,99.737329,0,Global
16.935869,96.743849,0,Global
13.3547,99.01226,0,Global
13.238616,99.651923,0,Global
15.390281,99.679916,0,Global
18.272841,96.253576,0,Global
16.942725,98.552032,0,Global
19.175334,99.768666,0,Global
18.839397,96.261525,0,Global
11.17472,98.848394,0,Global
12.261771,99.718599,0,Global
16.90545,99.623009,0,Global
10.810773,98.764479,0,Global
18.295228,98.683894,0,Global
19.083468,97.684419,0,Global
15.815682,100.405541,0,Global
12.522577,99.302574,0,Global
17.429712,99.357782,0,Global
11.513043,99.441335,0,Global
17.558807,96.376312,0,Global
12.680562,98.804334,0,Global
15.70939,100.502127,0,Global
19.222641,97.215284,0,Global
18.181807,96.774207,0,Global
14.123117,99.150487,0,Global
13.77704,99.884135,0,Global
17.559953,100.29581,0,Global
16.33102,95.326921,0,Global
18.710042,99.722442,0,Global
16.515547,94.61567,0,Global
18.626403,99.862424,0,Global
14.779098,99.451986,0,Global
13.880445,100.16507,0,Global
18.871497,97.323594,0,Global
19.092263,100.434056,0,Global
17.943425,96.784962,0,Global
16.653379,99.369413,0,Global
17.644091,96.176256,0,Global
18.090328,100.021385,0,Global
18.993549,97.671631,0,Global
18.377807,100.400655,0,Global
17.610738,96.641672,0,Global
13.095776,98.988322,0,Global
13.751609,100.21569,0,Global
17.301939,97.05412,0,Global
18.142265,95.361678,0,Global
18.864224,94.971766,0,Global
17.060026,96.624424,0,Global
13.529039,99.494294,0,Global
11.301375,98.860146,0,Global
19.064586,95.076359,0,Global
16.219801,100.146562,0,Global
16.65457,96.240547,0,Global
14.171241,98.56392,0,Global
18.212665,97.162099,0,Global
16.815785,99.309996,0,Global
14.161376,99.744084,0,Global
16.887425,95.773112,0,Global
14.191562,98.769138,0,Global
14.665227,100.39853,0,Global
18.390444,98.119019,0,Global
17.987389,99.026404,0,Global
16.401869,99.853729,0,Global
17.799809,98.668594,0,Global
18.416673,97.428611,0,Global
16.816882,97.793858,0,Global
16.437992,96.072057,0,Global
18.906253,95.78288,0,Global
19.104123,95.487583,0,Global
14.64254,98.828841,0,Global
17.030857,98.666361,0,Global
13.667697,98.820392,0,Global
13.17503,99.256371,0,Global
12.477403,99.224696,0,Global
16.864671,97.44239,0,Global
18.134456,99.592692,0,Global
18.141322,98.481554,0,Global
18.617939,99.270269,0,Global
17.949869,100.241145,0,Global
17.032005,97.382648,0,Global
18.574084,94.317702,0,Global
18.788234,94.711465,0,Global
18.341164,95.615298,0,Global
17.938125,98.485912,0,Global
17.063083,99.82763,0,Global
15.664288,100.101983,0,Global
18.50685,100.342783,0,Global
16.492803,100.567957,0,Global
17.842019,96.423514,0,Global
16.459689,95.686664,0,Global
17.414506,97.123261,0,Global
14.965748,99.625484,0,Global
17.867347,94.805206,0,Global
16.250612,95.756422,0,Global
14.387234,100.559007,0,Global
17.281363,99.494276,0,Global
19.213074,98.833501,0,Global
17.722529,96.896445,0,Global
14.858992,100.433449,0,Global
14.738844,100.558325,0,Global
18.879048,96.559452,0,Global
16.273875,97.968765,0,Global
18.751011,96.440492,0,Global
16.702667,94.63986,0,Global
16.576608,95.902957,0,Global
16.444257,94.713392,0,Global
